Node Type,Name,id
ingredient,Mint,188
ingredient,Coriander Leaves,188
country,India,188
dish,Chicken Biryani,188
ingredient,Poblano Peppers,189
ingredient,Cheese,189
ingredient,Ground Meat,189
ingredient,Tomatoes,189
ingredient,Onions,189
ingredient,Garlic,189
ingredient,Egg,189
ingredient,Flour,189
ingredient,Oil,189
country,Mexico,189
dish,Chiles Rellenos,189
ingredient,Boneless Chicken,190
ingredient,Yogurt,190
ingredient,Lemon Juice,190
ingredient,Ginger Paste,190
ingredient,Garlic Paste,190
ingredient,Ground Cumin,190
ingredient,Ground Coriander,190
ingredient,Garam Masala,190
ingredient,Turmeric Powder,190
ingredient,Red Chili Powder,190
ingredient,Tomato Puree,190
ingredient,Cream,190
ingredient,Butter,190
ingredient,Salt,190
ingredient,Fresh Cilantro,190
country,India,190
dish,Chicken Tikka Masala,190
ingredient,Rice,191
ingredient,Chicken,191
ingredient,Spices,191
ingredient,Onions,191
ingredient,Tomatoes,191
ingredient,Ginger,191
ingredient,Garlic,191
ingredient,Yogurt,191
ingredient,Mint Leaves,191
ingredient,Coriander Leaves,191
ingredient,Saffron Strands,191
ingredient,Ghee,191
ingredient,Water,191
country,India,191
dish,Biryani,191
ingredient,Ground Beef,192
ingredient,Lasagna Noodles,192
ingredient,Tomato Sauce,192
ingredient,Ricotta Cheese,192
ingredient,Mozzarella Cheese,192
ingredient,Parmesan Cheese,192
ingredient,Onions,192
ingredient,Garlic,192
ingredient,Olive Oil,192
ingredient,Salt,192
ingredient,Pepper,192
country,Italy,192
dish,Lasagna,192
ingredient,Chicken,193
ingredient,Yogurt,193
ingredient,Ginger,193
ingredient,Garlic,193
ingredient,Tomato Puree,193
ingredient,Garam Masala,193
ingredient,Cumin Powder,193
ingredient,Coriander Powder,193
ingredient,Turmeric Powder,193
ingredient,Red Chili Powder,193
ingredient,Butter,193
ingredient,Cream,193
ingredient,Salt,193
ingredient,Cilantro,193
country,India,193
dish,Butter Chicken,193
ingredient,Chicken,194
ingredient,Butter,194
ingredient,Tomato Puree,194
ingredient,Heavy Cream,194
ingredient,Garlic,194
ingredient,Ginger,194
ingredient,Garam Masala,194
ingredient,Cumin,194
ingredient,Paprika,194
ingredient,Turmeric,194
ingredient,Chili Powder,194
ingredient,Fenugreek Leaves,194
ingredient,Salt,194
country,India,194
dish,Butter Chicken,194
ingredient,Ground Beef,195
ingredient,Lasagna Noodles,195
ingredient,Marinara Sauce,195
ingredient,Ricotta Cheese,195
ingredient,Mozzarella Cheese,195
ingredient,Parmesan Cheese,195
ingredient,Eggs,195
ingredient,Garlic,195
ingredient,Onion,195
ingredient,Olive Oil,195
ingredient,Salt,195
ingredient,Pepper,195
country,Italy,195
dish,Lasagna,195
ingredient,Basmati Rice,196
ingredient,Chicken Or Mutton,196
ingredient,Yogurt,196
ingredient,Onions,196
ingredient,Tomatoes,196
ingredient,Ginger,196
ingredient,Garlic,196
ingredient,Green Chilies,196
ingredient,Garam Masala,196
ingredient,Turmeric,196
ingredient,Saffron,196
ingredient,Mint Leaves,196
country,India,196
dish,Biryani,196
ingredient,Spaghetti,197
ingredient,Pancetta,197
ingredient,Eggs,197
ingredient,Parmesan Cheese,197
ingredient,Black Pepper,197
country,Italy,197
dish,Pasta Carbonara,197
ingredient,Chicken,198
ingredient,Butter,198
ingredient,Tomato,198
ingredient,Onion,198
ingredient,Garlic,198
ingredient,Ginger,198
ingredient,Cream,198
ingredient,Spices,198
country,India,198
dish,Butter Chicken,198
country,India,199
dish,Chicken Biryani,199
ingredient,Rice,200
ingredient,Vegetables,200
ingredient,Sesame Seeds,200
ingredient,Fried Egg,200
country,Korea,200
dish,Bibimbap,200
ingredient,Chicken,201
ingredient,Yogurt,201
ingredient,Lemon Juice,201
ingredient,Ginger,201
ingredient,Garlic,201
ingredient,Garam Masala,201
ingredient,Cumin,201
ingredient,Coriander,201
ingredient,Turmeric,201
ingredient,Paprika,201
ingredient,Tomato Sauce,201
ingredient,Cream,201
ingredient,Butter,201
ingredient,Salt,201
ingredient,Pepper,201
country,India,201
dish,Chicken Tikka Masala,201
ingredient,Chicken,202
ingredient,Yogurt,202
ingredient,Tomatoes,202
ingredient,Onions,202
ingredient,Garlic,202
ingredient,Ginger,202
ingredient,Butter,202
ingredient,Cream,202
ingredient,Garam Masala,202
ingredient,Turmeric,202
ingredient,Red Chili Powder,202
country,India,202
dish,Butter Chicken,202
ingredient,Chicken,203
ingredient,Yogurt,203
ingredient,Ginger,203
ingredient,Garlic,203
ingredient,Garam Masala,203
ingredient,Turmeric,203
ingredient,Cumin,203
ingredient,Coriander,203
ingredient,Tomato,203
ingredient,Onion,203
ingredient,Butter,203
ingredient,Cream,203
country,India,203
dish,Butter Chicken,203
ingredient,Whole Chicken,204
ingredient,Slices Of Bacon,204
ingredient,1Small Onions,204
ingredient,Cups Of Red Wine,204
ingredient,Cups Of Chicken Broth,204
ingredient,Cloves Of Garlic,204
ingredient,Tablespoon Of Tomato Paste,204
ingredient,Tablespoons Of Flour,204
ingredient,Bouquet Garni,204
ingredient,Salt,204
ingredient,Pepper,204
ingredient,Butter,204
country,France,204
dish,Coq Au Vin,204
ingredient,Chicken,205
ingredient,Yogurt,205
ingredient,Butter,205
ingredient,Garlic,205
ingredient,Ginger,205
ingredient,Tomato,205
ingredient,Garam Masala,205
ingredient,Cumin,205
ingredient,Coriander,205
ingredient,Turmeric,205
ingredient,Chili Powder,205
ingredient,Cream,205
ingredient,Fenugreek Leaves,205
ingredient,Salt,205
country,India,205
dish,Butter Chicken,205
ingredient,Chicken,206
ingredient,Yogurt,206
ingredient,Ginger,206
ingredient,Garlic,206
ingredient,Tomatoes,206
ingredient,Onions,206
ingredient,Butter,206
ingredient,Cream,206
ingredient,Garam Masala,206
ingredient,Turmeric,206
ingredient,Red Chili Powder,206
ingredient,Cumin,206
ingredient,Coriander,206
ingredient,Cardamom,206
country,India,206
dish,Butter Chicken,206
ingredient,Pounds Of Pork,207
ingredient,Onion,207
ingredient,Cloves Of Garlic,207
ingredient,Tablespoons Of Achiote Paste,207
ingredient,Tablespoon Of Vinegar,207
ingredient,Tablespoon Of Paprika,207
ingredient,Tablespoon Of Dried Oregano,207
ingredient,Teaspoon Of Cumin,207
ingredient,Teaspoon Of Salt,207
ingredient,1/Teaspoon Of Black Pepper,207
ingredient,1/Teaspoon Of Cinnamon,207
ingredient,1/Teaspoon Of Cloves,207
ingredient,1/Cup Of Pineapple Juice,207
ingredient,1/Cup Of Orange Juice,207
ingredient,Tortillas,207
ingredient,Chopped Pineapple,207
ingredient,Chopped Onion,207
ingredient,Chopped Cilantro,207
country,Mexico,207
dish,Tacos Al Pastor,207
ingredient,Poblano Peppers,208
ingredient,Ground Beef Or Cheese,208
ingredient,Tomatoes,208
ingredient,Onions,208
ingredient,Garlic,208
ingredient,Cumin,208
ingredient,Oregano,208
ingredient,Eggs,208
ingredient,Flour,208
ingredient,Oil,208
ingredient,Salt,208
ingredient,Pepper,208
country,Mexico,208
dish,Chiles Rellenos,208
ingredient,Rice,209
ingredient,Saffron,209
ingredient,Chicken,209
ingredient,Rabbit,209
ingredient,Green Beans,209
ingredient,Tomato,209
ingredient,Onion,209
ingredient,Garlic,209
ingredient,Olive Oil,209
ingredient,Paprika,209
ingredient,Lemon,209
country,Spain,209
dish,Paella,209
ingredient,Chicken,210
ingredient,Bacon,210
ingredient,Mushrooms,210
ingredient,Onions,210
ingredient,Garlic,210
ingredient,Red Wine,210
ingredient,Chicken Broth,210
ingredient,Thyme,210
ingredient,Bay Leaves,210
ingredient,Flour,210
ingredient,Butter,210
ingredient,Salt,210
ingredient,Pepper,210
country,France,210
dish,Coq Au Vin,210
ingredient,Flour,211
ingredient,Yeast,211
ingredient,Water,211
ingredient,Salt,211
ingredient,Olive Oil,211
ingredient,Tomato Sauce,211
ingredient,Mozzarella Cheese,211
ingredient,Toppings Of Choice,211
country,Italy,211
dish,Pizza,211
ingredient,Rice,212
ingredient,Chicken Or Meat,212
ingredient,Onions,212
ingredient,Tomatoes,212
ingredient,Garlic,212
ingredient,Ginger,212
ingredient,Yogurt,212
ingredient,Spices,212
ingredient,Ghee,212
ingredient,Saffron,212
ingredient,Mint Leaves,212
country,Pakistan,212
dish,Biryani,212
ingredient,Rice,213
ingredient,Seaweed,213
ingredient,Raw Fish,213
ingredient,Soy Sauce,213
ingredient,Wasabi,213
ingredient,Pickled Ginger,213
country,Japan,213
dish,Sushi,213
ingredient,Chicken,214
ingredient,Yogurt,214
ingredient,Ginger,214
ingredient,Garlic,214
ingredient,Turmeric,214
ingredient,Cumin,214
ingredient,Coriander,214
ingredient,Garam Masala,214
ingredient,Tomato Purée,214
ingredient,Cream,214
ingredient,Butter,214
ingredient,Onion,214
ingredient,Green Chili,214
ingredient,Cilantro,214
country,India,214
dish,Chicken Tikka Masala,214
ingredient,Basmati Rice,215
ingredient,Chicken Or Mutton,215
ingredient,Onions,215
ingredient,Tomatoes,215
ingredient,Yogurt,215
ingredient,Ginger-Garlic Paste,215
ingredient,Green Chilies,215
ingredient,Spices,215
ingredient,Saffron,215
ingredient,Mint Leaves,215
ingredient,Coriander Leaves,215
country,India,215
dish,Biryani,215
ingredient,Eggplant,216
ingredient,Ground Lamb Or Beef,216
ingredient,Onion,216
ingredient,Garlic,216
ingredient,Tomato,216
ingredient,Potato,216
ingredient,Cinnamon,216
ingredient,Nutmeg,216
ingredient,Bay Leaf,216
ingredient,Olive Oil,216
ingredient,Béchamel Sauce,216
ingredient,Parmesan Cheese,216
country,Greece,216
dish,Moussaka,216
ingredient,Eggplant,217
ingredient,Ground Lamb,217
ingredient,Onion,217
ingredient,Garlic,217
ingredient,Tomato,217
ingredient,Olive Oil,217
ingredient,Breadcrumbs,217
ingredient,Milk,217
ingredient,Butter,217
ingredient,Flour,217
ingredient,Nutmeg,217
ingredient,Cinnamon,217
ingredient,Salt,217
ingredient,Pepper,217
country,Greece,217
dish,Moussaka,217
ingredient,Chicken,218
ingredient,Bacon,218
ingredient,Mushrooms,218
ingredient,Onions,218
ingredient,Garlic,218
ingredient,Red Wine,218
ingredient,Chicken Broth,218
ingredient,Thyme,218
ingredient,Bay Leaf,218
ingredient,Flour,218
ingredient,Butter,218
ingredient,Salt,218
ingredient,Pepper,218
country,France,218
dish,Coq Au Vin,218
ingredient,Ground Meat,219
ingredient,All-Purpose Flour,219
ingredient,Onion,219
ingredient,Garlic,219
ingredient,Ginger,219
ingredient,Cilantro,219
ingredient,Cumin,219
ingredient,Coriander,219
ingredient,Turmeric,219
ingredient,Chili Powder,219
ingredient,Soy Sauce,219
ingredient,Oil,219
ingredient,Salt,219
ingredient,Pepper,219
country,Nepal,219
dish,Momos,219
ingredient,Raw Fish,220
ingredient,Lime Juice,220
ingredient,Onions,220
ingredient,Cilantro,220
ingredient,Chili Peppers,220
ingredient,Salt,220
ingredient,Garlic,220
ingredient,Sweet Potato,220
ingredient,Corn,220
ingredient,Lettuce,220
country,Peru,220
dish,Ceviche,220
country,Country,221
dish,Dish,221
ingredient,Tomato Sauce,222
ingredient,Mozzarella Cheese,222
ingredient,Fresh Basil Leaves,222
ingredient,Olive Oil,222
ingredient,Salt,222
ingredient,Yeast,222
ingredient,Sugar,222
ingredient,Warm Water,222
ingredient,All-Purpose Flour,222
country,Italy,222
dish,Margherita Pizza,222
ingredient,Chicken,223
ingredient,Yogurt,223
ingredient,Ginger-Garlic Paste,223
ingredient,Garam Masala,223
ingredient,Turmeric Powder,223
ingredient,Red Chili Powder,223
ingredient,Butter,223
ingredient,Tomato Puree,223
ingredient,Cream,223
ingredient,Kasuri Methi,223
ingredient,Salt,223
country,India,223
dish,Butter Chicken,223
ingredient,Rice Noodles,224
ingredient,Shrimp Or Chicken,224
ingredient,Eggs,224
ingredient,Firm Tofu,224
ingredient,Garlic,224
ingredient,Shallots,224
ingredient,Fish Sauce,224
ingredient,Tamarind Paste,224
ingredient,Sugar,224
ingredient,Roasted Peanuts,224
ingredient,Lime Wedges,224
country,Thailand,224
dish,Pad Thai,224
ingredient,Pork Shoulder,225
ingredient,Pineapple,225
ingredient,Onion,225
ingredient,Garlic,225
ingredient,Guajillo Peppers,225
ingredient,Achiote Paste,225
ingredient,Orange Juice,225
ingredient,White Vinegar,225
ingredient,Oregano,225
ingredient,Cumin,225
ingredient,Salt,225
ingredient,Tortillas,225
country,Mexico,225
dish,Tacos Al Pastor,225
ingredient,Cooked Sushi Rice,226
ingredient,Raw Fish Or Seafood,226
ingredient,Nori Seaweed,226
ingredient,Soy Sauce,226
ingredient,Wasabi,226
ingredient,Pickled Ginger,226
country,Japan,226
dish,Sushi,226
ingredient,Poblano Peppers,227
ingredient,Ground Beef,227
ingredient,Tomatoes,227
ingredient,Onions,227
ingredient,Garlic,227
ingredient,Cheese,227
ingredient,Eggs,227
ingredient,Flour,227
ingredient,Oil,227
country,Mexico,227
dish,Chiles Rellenos,227
ingredient,Semolina,228
ingredient,Vegetables,228
ingredient,Olive Oil,228
country,Algeria,228
dish,Couscous,228
ingredient,Marinated Pork,229
ingredient,Pineapple,229
ingredient,Onion,229
ingredient,Cilantro,229
ingredient,Lime Juice,229
ingredient,Corn Tortillas,229
ingredient,Salsa Verde,229
country,Mexico,229
dish,Tacos Al Pastor,229
ingredient,Rice,230
ingredient,Coconut Milk,230
ingredient,Pandan Leaves,230
ingredient,Anchovies,230
ingredient,Peanuts,230
ingredient,Cucumber,230
ingredient,Sambal Sauce,230
country,Malaysia,230
dish,Nasi Lemak,230
ingredient,Chicken,231
ingredient,Yogurt,231
ingredient,Butter,231
ingredient,Onion,231
ingredient,Garlic,231
ingredient,Ginger,231
ingredient,Tomato Puree,231
ingredient,Cream,231
ingredient,Garam Masala,231
ingredient,Turmeric,231
ingredient,Cumin,231
ingredient,Coriander,231
ingredient,Fenugreek,231
ingredient,Chili Powder,231
ingredient,Salt,231
country,India,231
dish,Butter Chicken,231
ingredient,Corn Tortillas,232
ingredient,Grilled Meat,232
ingredient,Onions,232
ingredient,Cilantro,232
ingredient,Lime,232
ingredient,Salsa,232
ingredient,Guacamole,232
country,Mexico,232
dish,Tacos,232
ingredient,Beef Ribs,233
ingredient,Salt,233
ingredient,Pepper,233
ingredient,Chimichurri Sauce,233
country,Argentina,233
dish,Asado,233
ingredient,Basmati Rice,234
ingredient,Chicken Or Lamb,234
ingredient,Onions,234
ingredient,Yogurt,234
ingredient,Ginger-Garlic Paste,234
ingredient,Biryani Masala,234
ingredient,Saffron,234
ingredient,Ghee,234
ingredient,Cardamom,234
ingredient,Cinnamon,234
ingredient,Cloves,234
ingredient,Mint Leaves,234
country,India,234
dish,Biryani,234
ingredient,Ground Lamb,235
ingredient,Eggplant,235
ingredient,Potatoes,235
ingredient,Onion,235
ingredient,Garlic,235
ingredient,Tomato Sauce,235
ingredient,Cinnamon,235
ingredient,Nutmeg,235
ingredient,Béchamel Sauce,235
country,Greece,235
dish,Moussaka,235
ingredient,Fish,236
ingredient,Lime Juice,236
ingredient,Red Onion,236
ingredient,Cilantro,236
ingredient,Garlic,236
ingredient,Chili Peppers,236
ingredient,Salt,236
ingredient,Sweet Potato,236
ingredient,Corn,236
ingredient,Lettuce,236
country,Peru,236
dish,Ceviche,236
ingredient,Basmati Rice,237
ingredient,Chicken,237
ingredient,Yogurt,237
ingredient,Onions,237
ingredient,Ginger,237
ingredient,Garlic,237
ingredient,Tomatoes,237
ingredient,Spices Such As Turmeric,237
ingredient,Cumin,237
ingredient,Cardamom,237
country,India,237
dish,Biryani,237
ingredient,Chicken,238
ingredient,Yogurt,238
ingredient,Ginger,238
ingredient,Garlic,238
ingredient,Garam Masala,238
ingredient,Turmeric,238
ingredient,Chili Powder,238
ingredient,Butter,238
ingredient,Tomatoes,238
ingredient,Cream,238
ingredient,Kasoori Methi,238
ingredient,Coriander Leaves,238
country,India,238
dish,Butter Chicken,238
ingredient,Pound Of Ground Beef,239
ingredient,Onion,239
ingredient,Teaspoon Of Chili Powder,239
ingredient,Teaspoon Of Cumin,239
ingredient,Teaspoon Of Paprika,239
ingredient,Salt Pepper To Taste,239
ingredient,Tortillas,239
ingredient,Lettuce,239
ingredient,Shredded Cheese,239
ingredient,Sour Cream,239
ingredient,Salsa,239
country,Mexico,239
dish,Tacos,239
ingredient,Rice,240
ingredient,Chicken/Meat/Vegetables,240
ingredient,Yogurt,240
ingredient,Onions,240
ingredient,Ginger,240
ingredient,Garlic,240
ingredient,Spices,240
ingredient,Saffron,240
ingredient,Tomatoes,240
country,India,240
dish,Biryani,240
ingredient,Basmati Rice,241
ingredient,Chicken,241
ingredient,Lamb,241
ingredient,Shrimp,241
ingredient,Onions,241
ingredient,Tomatoes,241
ingredient,Garlic,241
ingredient,Ginger,241
ingredient,Yogurt,241
ingredient,Ghee,241
ingredient,Turmeric,241
ingredient,Cumin,241
ingredient,Coriander,241
ingredient,Cardamom,241
ingredient,Cinnamon,241
ingredient,Saffron,241
ingredient,Mint Leaves,241
ingredient,Cilantro,241
ingredient,Lemon Juice,241
country,India,241
dish,Biryani,241
ingredient,Corn Tortillas,242
ingredient,Ground Beef Or Chicken,242
ingredient,Onions,242
ingredient,Tomatoes,242
ingredient,Lettuce,242
ingredient,Cheese,242
ingredient,Sour Cream,242
ingredient,Guacamole,242
ingredient,Salsa,242
country,Mexico,242
dish,Tacos,242
ingredient,Chicken,243
ingredient,Yogurt,243
ingredient,Ginger,243
ingredient,Garlic,243
ingredient,Garam Masala,243
ingredient,Cumin,243
ingredient,Paprika,243
ingredient,Tomatoes,243
ingredient,Cream,243
ingredient,Butter,243
country,India,243
dish,Chicken Tikka Masala,243
ingredient,Flour,244
ingredient,Yeast,244
ingredient,Water,244
ingredient,Tomato Sauce,244
ingredient,Mozzarella Cheese,244
ingredient,Toppings Of Choice,244
country,Italy,244
dish,Pizza,244
ingredient,Beef Bones,245
ingredient,Onions,245
ingredient,Ginger,245
ingredient,Star Anise,245
ingredient,Cloves,245
ingredient,Cinnamon,245
ingredient,Beef,245
ingredient,Rice Noodles,245
ingredient,Bean Sprouts,245
ingredient,Basil,245
ingredient,Lime,245
ingredient,Hoisin Sauce,245
ingredient,Sriracha,245
country,Vietnam,245
dish,Pho,245
ingredient,Rice Noodles,246
ingredient,Shrimp Or Chicken,246
ingredient,Eggs,246
ingredient,Tofu,246
ingredient,Garlic,246
ingredient,Shallots,246
ingredient,Peanuts,246
ingredient,Bean Sprouts,246
ingredient,Lime,246
ingredient,Fish Sauce,246
ingredient,Tamarind Paste,246
country,Thailand,246
dish,Pad Thai,246
ingredient,Eggplants,247
ingredient,Ground Lamb Or Beef,247
ingredient,Onions,247
ingredient,Garlic,247
ingredient,Tomatoes,247
ingredient,Potatoes,247
ingredient,Cinnamon,247
ingredient,Nutmeg,247
ingredient,Bechamel Sauce,247
country,Greece,247
dish,Moussaka,247
ingredient,Rice,248
ingredient,Raw Or Cooked Fish,248
ingredient,Seaweed,248
ingredient,Cucumber,248
ingredient,Avocado,248
ingredient,Soy Sauce,248
ingredient,Wasabi,248
ingredient,Pickled Ginger,248
country,Japan,248
dish,Sushi,248
ingredient,Semolina,249
ingredient,Vegetables,249
country,Morocco,249
dish,Couscous,249
ingredient,Chicken,250
ingredient,Red Wine,250
ingredient,Bacon,250
ingredient,Onions,250
ingredient,Mushrooms,250
ingredient,Garlic,250
ingredient,Thyme,250
ingredient,Bay Leaf,250
ingredient,Chicken Broth,250
ingredient,Butter,250
country,France,250
dish,Coq Au Vin,250
ingredient,Black Beans,251
ingredient,Pork,251
ingredient,Onions,251
ingredient,Garlic,251
ingredient,Bay Leaves,251
ingredient,Orange Zest,251
ingredient,Collard Greens,251
ingredient,Rice,251
ingredient,Farofa,251
country,Brazil,251
dish,Feijoada,251
ingredient,Corn Tortillas,252
ingredient,Shredded Chicken,252
ingredient,Cheese,252
ingredient,Onions,252
ingredient,Tomatoes,252
ingredient,Chilies,252
ingredient,Garlic,252
ingredient,Cilantro,252
ingredient,Sour Cream,252
ingredient,Lettuce,252
country,Mexico,252
dish,Enchiladas,252
ingredient,Cabbage,253
ingredient,Bean Sprouts,253
ingredient,Carrots,253
ingredient,Cucumber,253
ingredient,Tofu,253
ingredient,Tempeh,253
ingredient,Boiled Eggs,253
ingredient,Peanut Sauce,253
country,Indonesia,253
dish,Gado-Gado,253
ingredient,Rice,254
ingredient,Shrimp,254
ingredient,Chicken,254
ingredient,Eggs,254
ingredient,Kecap Manis,254
ingredient,Fish Sauce,254
ingredient,Vegetable Oil,254
ingredient,Lime Juice,254
country,Indonesia,254
dish,Nasi Goreng,254
ingredient,Basmati Rice,255
ingredient,Chicken,255
ingredient,Yogurt,255
ingredient,Onions,255
ingredient,Tomatoes,255
ingredient,Ginger,255
ingredient,Garlic,255
ingredient,Spices,255
ingredient,Saffron,255
ingredient,Mint Leaves,255
ingredient,Ghee,255
country,India,255
dish,Chicken Biryani,255
ingredient,Chicken,256
ingredient,Yogurt,256
ingredient,Tomatoes,256
ingredient,Onions,256
ingredient,Garlic,256
ingredient,Ginger,256
ingredient,Butter,256
ingredient,Cream,256
ingredient,Spices,256
ingredient,Lemon Juice,256
country,India,256
dish,Butter Chicken,256
ingredient,Chicken,257
ingredient,Yogurt,257
ingredient,Butter,257
ingredient,Tomato Puree,257
ingredient,Onion,257
ingredient,Ginger,257
ingredient,Garlic,257
ingredient,Garam Masala,257
ingredient,Cumin,257
ingredient,Turmeric,257
ingredient,Chili Powder,257
ingredient,Cream,257
ingredient,Coriander Leaves,257
ingredient,Salt,257
country,India,257
dish,Butter Chicken,257
ingredient,Ground Beef,258
ingredient,Onion,258
ingredient,Garlic,258
ingredient,Tomato Sauce,258
ingredient,Lasagna Noodles,258
ingredient,Ricotta Cheese,258
ingredient,Mozzarella Cheese,258
ingredient,Parmesan Cheese,258
ingredient,Eggs,258
ingredient,Basil,258
ingredient,Oregano,258
ingredient,Salt,258
ingredient,Black Pepper,258
country,Italy,258
dish,Lasagna,258
ingredient,Ground Beef,259
ingredient,Lasagna Noodles,259
ingredient,Ricotta Cheese,259
ingredient,Mozzarella Cheese,259
ingredient,Parmesan Cheese,259
ingredient,Tomato Sauce,259
ingredient,Onion,259
ingredient,Garlic,259
ingredient,Olive Oil,259
ingredient,Salt,259
ingredient,Pepper,259
country,Italy,259
dish,Lasagna,259
ingredient,Rice,260
ingredient,Assorted Vegetables,260
ingredient,Sesame Oil,260
ingredient,Soy Sauce,260
ingredient,Garlic,260
ingredient,Sesame Seeds,260
country,Korea,260
dish,Bibimbap,260
ingredient,Lamb,261
ingredient,Potatoes,261
ingredient,Carrots,261
ingredient,Onions,261
ingredient,Garlic,261
ingredient,Flour,261
ingredient,Salt,261
ingredient,Pepper,261
country,Mongolia,261
dish,Buur,261
ingredient,Chicken,262
ingredient,Yogurt,262
ingredient,Tomato Puree,262
ingredient,Onion,262
ingredient,Garlic,262
ingredient,Ginger,262
ingredient,Garam Masala,262
ingredient,Turmeric,262
ingredient,Cumin,262
ingredient,Coriander,262
ingredient,Butter,262
ingredient,Cream,262
ingredient,Fenugreek Leaves,262
country,India,262
dish,Butter Chicken,262
ingredient,Chicken,263
ingredient,Yogurt,263
ingredient,Lemon Juice,263
ingredient,Garlic,263
ingredient,Ginger,263
ingredient,Garam Masala,263
ingredient,Paprika,263
ingredient,Cumin,263
ingredient,Coriander,263
ingredient,Chili Powder,263
ingredient,Turmeric,263
ingredient,Tomato Puree,263
ingredient,Heavy Cream,263
ingredient,Butter,263
ingredient,Onion,263
ingredient,Green Chili,263
ingredient,Cilantro,263
country,India,263
dish,Chicken Tikka Masala,263
ingredient,Rice,264
ingredient,Saffron,264
ingredient,Chicken,264
ingredient,Rabbit,264
ingredient,Green Beans,264
ingredient,Tomatoes,264
ingredient,Paprika,264
ingredient,Garlic,264
ingredient,Onion,264
ingredient,Olive Oil,264
ingredient,Lemon,264
ingredient,Salt,264
country,Spain,264
dish,Paella,264
ingredient,Chicken,265
ingredient,Yogurt,265
ingredient,Butter,265
ingredient,Onions,265
ingredient,Tomatoes,265
ingredient,Garlic,265
ingredient,Ginger,265
ingredient,Cream,265
ingredient,Garam Masala,265
ingredient,Turmeric,265
ingredient,Cumin,265
ingredient,Coriander,265
ingredient,Chili Powder,265
ingredient,Fenugreek Leaves,265
country,India,265
dish,Butter Chicken,265
ingredient,Chicken,266
ingredient,Onions,266
ingredient,Garlic,266
ingredient,Ginger,266
ingredient,Saffron,266
ingredient,Turmeric,266
ingredient,Cumin,266
ingredient,Coriander,266
ingredient,Cinnamon,266
ingredient,Preserved Lemons,266
ingredient,Olives,266
ingredient,Vegetable Broth,266
ingredient,Olive Oil,266
country,Morocco,266
dish,Tagine,266
ingredient,Raw Fish Or Seafood,267
ingredient,Lime Juice,267
ingredient,Red Onion,267
ingredient,Cilantro,267
ingredient,Garlic,267
ingredient,Salt,267
ingredient,Pepper,267
ingredient,Chili Peppers,267
ingredient,Sweet Potatoes,267
ingredient,Corn,267
ingredient,Lettuce,267
country,Peru,267
dish,Ceviche,267
ingredient,Chicken,268
ingredient,Butter,268
ingredient,Tomatoes,268
ingredient,Onion,268
ingredient,Garlic,268
ingredient,Ginger,268
ingredient,Garam Masala,268
ingredient,Turmeric,268
ingredient,Cumin,268
ingredient,Red Chili Powder,268
ingredient,Cream,268
country,India,268
dish,Butter Chicken,268
ingredient,Pork Shoulder,269
ingredient,Pineapple,269
ingredient,Onion,269
ingredient,Garlic,269
ingredient,Dried Guajillo Peppers,269
ingredient,Achiote Paste,269
ingredient,White Vinegar,269
ingredient,Cumin,269
ingredient,Oregano,269
ingredient,Salt,269
ingredient,Pepper,269
ingredient,Corn Tortillas,269
ingredient,Cilantro,269
ingredient,Onion,269
ingredient,Lime Juice,269
country,Mexico,269
dish,Tacos Al Pastor,269
country,Country,270
dish,Dish,270
country,Country,271
dish,Dish,271
country,Country,272
dish,Dish,272
country,Country,273
dish,Dish,273
country,Country,274
dish,Dish,274
country,Country,275
dish,Dish,275
